0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.469471362872934339e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.965076457805634114e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.044270402751571680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.653881345012199633e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.874231251704820522e+00,0.000000000000000000e+00,-3.844193088362033439e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.117433343734341777e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.524409586763218805e+00,0.000000000000000000e+00,1.958602673887896328e+00,0.000000000000000000e+00,4.489653729608631405e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.349951244653166516e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.634700826262771578e+00,0.000000000000000000e+00,2.034458045664505388e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.635965180721168588e-01,1.742018033666600907e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.353544768814937349e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.218304809985100334e+01,1.356960347101266340e+00,-3.850015194065876667e-01,0.000000000000000000e+00,5.743843612274615928e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.845057420759272482e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.184958845442264597e-01,6.220912142794709609e+00,-8.094627035402149895e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.434672562880958679e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.234576226132162002e+00,6.650797192877881958e-01,9.145204150837237478e+00,0.000000000000000000e+00,-8.469854859660957969e-01
0.000000000000000000e+00,-5.901750544561120693e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.384282094587569567e+01,0.000000000000000000e+00,-4.647228831517322689e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.408545664194263747e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.903581635819730611e-01,0.000000000000000000e+00,3.564001745331639714e-01,5.092530535966727001e+00,0.000000000000000000e+00,1.205879548018138436e+01,4.502178138822967579e-01,-3.471057112024460434e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.851414889934891006e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562651338100375265e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.870368134477837341e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.929441503718576811e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.243372782655741249e+00,0.000000000000000000e+00,3.953034651898914564e+00,0.000000000000000000e+00,0.000000000000000000e+00
